date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm
2022-01-18 05:00:00+00:00,-0.85200006,80.40489,-3.802,-5.378622,0.0,0.0,0.0,0.01,0.0,12.904882,26.959166,292.98874,304.1145,26.64,2.698,0.361
2022-01-18 06:00:00+00:00,-1.2019999,81.874306,-3.902,-5.67206,0.0,0.0,0.0,0.01,0.0,12.43434,26.260265,292.1095,303.25436,25.199999,2.648,0.361
2022-01-18 07:00:00+00:00,-0.85200006,81.00866,-3.7020001,-5.4940596,0.0,0.0,0.0,0.01,0.0,13.779114,26.434887,289.85532,299.35767,25.919998,2.598,0.361
2022-01-18 08:00:00+00:00,0.498,77.378204,-3.0019999,-4.156142,0.0,0.0,0.0,0.01,0.0,14.458382,26.886963,288.88617,296.2219,28.44,2.498,0.361
2022-01-18 09:00:00+00:00,1.7980001,71.53384,-2.802,-3.1899085,0.0,0.0,0.0,0.01,0.0,16.923828,24.464113,299.29126,302.98853,33.839996,2.448,0.361
2022-01-18 10:00:00+00:00,2.898,66.88969,-2.652,-2.4610162,0.0,0.0,0.0,0.01,0.0,19.602652,27.238943,314.256,314.4646,38.16,2.448,0.361
2022-01-18 11:00:00+00:00,3.848,61.861538,-2.802,-1.686491,0.0,0.0,0.0,0.01,3.6,20.674156,28.876396,324.92618,324.1301,41.399998,2.498,0.361
2022-01-18 12:00:00+00:00,4.798,57.453003,-2.902,-0.65160036,0.0,0.0,0.0,0.01,41.399998,20.00512,27.783045,329.74365,328.78165,42.48,2.898,0.361
2022-01-18 13:00:00+00:00,5.1480002,55.447906,-3.052,-0.64631605,0.0,0.0,0.0,0.01,37.8,22.238562,32.379993,330.9455,331.4405,44.639996,3.048,0.361
2022-01-18 14:00:00+00:00,5.048,54.601448,-3.352,-0.14729595,0.0,0.0,0.0,0.01,19.8,17.873556,27.059933,325.66974,326.94415,43.199997,3.2480001,0.36
2022-01-18 15:00:00+00:00,3.798,60.71065,-3.102,-0.48179722,0.0,0.0,0.0,0.01,5.3999996,11.808878,22.97522,322.43134,324.5666,33.839996,3.348,0.36
2022-01-18 16:00:00+00:00,1.548,70.42805,-3.2519999,-2.373489,0.0,0.0,0.0,0.01,2.4,9.220499,23.090569,321.34018,329.03632,23.4,3.398,0.36
2022-01-18 17:00:00+00:00,0.598,75.40552,-3.2519999,-3.2433915,0.0,0.0,0.0,0.01,0.0,8.669949,23.219301,318.36655,330.25522,18.359999,3.398,0.36
2022-01-18 18:00:00+00:00,-0.102,78.734955,-3.352,-3.9914393,0.0,0.0,0.0,0.01,0.6,8.913181,23.4,313.36346,329.48984,18.359999,3.298,0.36
2022-01-18 19:00:00+00:00,-0.75200003,82.24165,-3.402,-4.4554214,0.0,0.0,0.0,0.01,6.0,7.5942082,20.767975,301.4295,326.3099,18.359999,3.198,0.36
2022-01-18 20:00:00+00:00,-1.152,84.36627,-3.4520001,-4.8875093,0.0,0.0,0.0,0.01,6.9,7.771331,18.584509,283.39252,315.78473,15.84,3.098,0.36
2022-01-18 21:00:00+00:00,-1.352,86.25269,-3.352,-5.2117095,0.0,0.0,0.0,0.01,0.0,8.707238,19.881649,277.1249,301.6754,16.919998,2.9980001,0.36
2022-01-18 22:00:00+00:00,-1.5019999,87.20729,-3.352,-5.5133266,0.0,0.0,0.0,0.01,0.0,9.746631,21.794127,274.23633,292.3287,18.359999,2.898,0.36
2022-01-18 23:00:00+00:00,-1.602,87.85023,-3.352,-5.592844,0.0,0.0,0.0,0.01,0.0,9.605998,22.862123,282.99463,296.1615,19.08,2.798,0.36
2022-01-19 00:00:00+00:00,-1.652,88.83329,-3.2519999,-5.284801,0.0,0.0,0.0,0.01,0.0,7.2359104,18.218275,275.7105,299.60434,19.08,2.7480001,0.359
2022-01-19 01:00:00+00:00,-2.0019999,89.46833,-3.5019999,-5.661862,0.0,0.0,0.0,0.01,0.0,7.208994,17.22742,267.13766,296.02954,14.04,2.648,0.359
2022-01-19 02:00:00+00:00,-2.152,90.126785,-3.552,-5.821945,0.0,0.0,0.0,0.01,0.0,7.2359104,16.73516,264.2895,288.8248,14.04,2.598,0.359
2022-01-19 03:00:00+00:00,-2.452,90.78022,-3.7519999,-5.9850984,0.0,0.0,0.0,0.01,0.0,6.130579,16.267857,273.3664,294.86368,14.04,2.548,0.359
2022-01-19 04:00:00+00:00,-2.702,90.761894,-4.002,-6.2256427,0.0,0.0,0.0,0.01,0.0,5.8603754,13.896187,259.3804,286.55716,12.24,2.448,0.359
2022-01-19 05:00:00+00:00,-2.852,90.75088,-4.152,-6.393374,0.0,0.0,0.0,0.01,0.0,5.8603754,13.708391,259.3804,283.67133,11.159999,2.398,0.359
2022-01-19 06:00:00+00:00,-2.952,91.084946,-4.202,-6.5246816,0.0,0.0,0.0,0.01,0.0,6.0347,12.849528,252.64589,281.3099,10.799999,2.298,0.359
2022-01-19 07:00:00+00:00,-1.5019999,89.50965,-3.0019999,-4.987264,0.0,0.0,0.0,0.01,0.0,6.439876,12.959999,243.43501,270.0,11.5199995,2.248,0.359
2022-01-19 08:00:00+00:00,0.348,80.87765,-2.552,-2.9797888,0.0,0.0,0.0,0.01,0.0,5.7599998,11.304229,270.0,279.16226,14.04,2.148,0.359
2022-01-19 09:00:00+00:00,1.648,75.589485,-2.202,-1.4937294,0.0,0.0,0.0,0.01,0.0,4.802999,6.519877,282.99463,276.3401,14.04,2.098,0.359
2022-01-19 10:00:00+00:00,2.848,71.47683,-1.802,-0.3281722,0.0,0.0,0.0,0.01,0.0,5.4119864,7.2805495,266.186,261.46933,15.4800005,2.098,0.359
2022-01-19 11:00:00+00:00,3.798,67.83206,-1.602,0.74831295,0.0,0.0,0.0,0.01,0.0,4.73506,6.130579,278.74606,273.3664,15.84,2.048,0.358
2022-01-19 12:00:00+00:00,4.198,66.44032,-1.5019999,1.2119994,0.0,0.0,0.0,0.01,0.0,4.39436,5.692099,235.0079,235.30478,15.119999,2.148,0.358
2022-01-19 13:00:00+00:00,4.698,64.1572,-1.5019999,1.8358498,0.0,0.0,0.0,0.01,0.0,3.5455887,4.6800003,203.9625,202.6199,13.32,2.298,0.358
2022-01-19 14:00:00+00:00,4.548,64.595184,-1.552,1.4590397,0.0,0.0,0.0,0.01,0.0,5.0528407,6.8399997,175.91446,180.0,11.5199995,2.448,0.358
2022-01-19 15:00:00+00:00,1.948,80.806854,-1.0020001,-1.3072691,0.0,0.0,0.0,0.01,0.0,6.725354,11.183201,164.47583,176.30869,10.799999,2.598,0.358
2022-01-19 16:00:00+00:00,0.047999978,83.57637,-2.402,-3.366642,0.0,0.0,0.0,0.01,0.0,6.489992,15.84,176.82024,180.0,12.24,2.648,0.358
2022-01-19 17:00:00+00:00,-0.45199996,85.3938,-2.602,-4.112185,0.0,0.0,0.0,0.01,0.0,7.9932976,18.806337,172.23492,174.50777,14.4,2.598,0.358
2022-01-19 18:00:00+00:00,-0.60200006,86.331856,-2.602,-4.332237,0.0,0.0,0.0,0.01,0.0,8.473393,20.364674,167.73524,171.86998,16.199999,2.548,0.358
2022-01-19 19:00:00+00:00,-0.70199996,85.049446,-2.902,-4.522251,0.0,0.0,0.0,0.01,0.0,8.825508,20.316889,168.23174,172.87508,16.56,2.498,0.357
2022-01-19 20:00:00+00:00,-0.802,83.47048,-3.2519999,-4.641531,0.0,0.0,0.0,0.01,0.0,8.654986,19.562946,163.0724,167.24248,16.56,2.448,0.357
2022-01-19 21:00:00+00:00,-1.0020001,83.13458,-3.5019999,-4.8724766,0.0,0.0,0.0,0.01,0.0,8.654986,18.709612,163.0724,168.90631,16.199999,2.398,0.357
2022-01-19 22:00:00+00:00,-1.2019999,83.42031,-3.652,-5.15679,0.0,0.0,0.0,0.01,0.0,9.107359,17.873556,161.56496,170.72748,16.56,2.348,0.357
2022-01-19 23:00:00+00:00,-1.302,83.40773,-3.7519999,-5.3307633,0.0,0.0,0.0,0.01,0.0,9.531505,17.28,169.11452,180.0,17.28,2.298,0.357
2022-01-20 00:00:00+00:00,-1.0020001,83.13458,-3.5019999,-4.9763002,0.0,0.0,0.0,0.01,0.0,9.3669195,15.941944,177.79745,205.40767,17.64,2.348,0.357
2022-01-20 01:00:00+00:00,-0.902,80.69908,-3.802,-4.8164773,0.0,0.0,0.0,0.01,0.0,8.707238,16.418526,187.12492,217.87505,16.919998,2.298,0.357
2022-01-20 02:00:00+00:00,-0.352,75.52034,-4.152,-4.482578,0.0,0.0,0.0,0.01,0.0,9.904906,20.421871,199.09358,229.28925,18.359999,2.248,0.357
2022-01-20 03:00:00+00:00,0.498,68.64555,-4.6019998,-3.7415147,0.0,0.0,0.0,0.01,0.0,10.296251,24.514387,216.46933,240.04648,20.16,2.198,0.357
2022-01-20 04:00:00+00:00,1.098,64.51341,-4.8519998,-3.127762,0.0,0.0,0.0,0.01,0.0,10.009036,25.620771,232.3057,252.838,19.8,2.148,0.357
2022-01-20 05:00:00+00:00,0.998,64.97891,-4.8519998,-3.1660497,0.0,0.0,0.0,0.01,0.0,9.585739,24.72495,235.71307,253.93994,19.8,2.098,0.357
2022-01-20 06:00:00+00:00,0.748,65.9098,-4.902,-3.4363976,0.0,0.0,0.0,0.01,0.0,9.686609,24.472057,228.01286,243.81195,19.44,2.048,0.357
2022-01-20 07:00:00+00:00,1.698,63.6888,-4.452,-2.583521,0.0,0.0,0.0,0.01,27.0,10.703569,25.683926,227.72638,238.76085,21.24,1.9979999,0.357
2022-01-20 08:00:00+00:00,4.198,58.59206,-3.202,-0.12679672,0.0,0.0,0.0,0.01,97.8,12.031756,24.387178,231.07245,238.89125,22.319998,1.9979999,0.357
2022-01-20 09:00:00+00:00,4.748,59.60976,-2.452,0.71580124,0.0,0.0,0.0,0.01,100.0,10.685391,22.238562,237.38077,240.94548,22.319998,1.948,0.357
2022-01-20 10:00:00+00:00,5.8980002,60.339462,-1.2019999,2.3833785,0.0,0.0,0.0,0.01,100.0,8.311245,14.372974,252.3498,247.93205,21.599998,1.948,0.356
2022-01-20 11:00:00+00:00,6.498,60.488197,-0.60200006,2.8202848,0.0,0.0,0.0,0.01,100.0,10.028439,13.570615,248.96242,248.19853,21.24,1.948,0.356
2022-01-20 12:00:00+00:00,8.448,48.673485,-1.7519999,3.52841,0.0,0.0,0.0,0.01,69.9,17.418196,25.277023,251.93944,252.5972,21.24,1.4979999,0.357
2022-01-20 13:00:00+00:00,7.048,66.34793,1.198,2.4887075,0.1,0.1,0.0,0.01,69.9,18.014393,29.88217,267.70944,270.69025,36.36,1.448,0.357
2022-01-20 14:00:00+00:00,5.3980002,79.85293,2.198,1.3502102,0.2,0.2,0.0,0.01,62.700005,15.683776,28.521906,260.75397,265.65683,34.56,1.398,0.356
2022-01-20 15:00:00+00:00,4.448,85.62111,2.248,0.7995939,0.1,0.1,0.0,0.01,87.9,13.004921,26.758923,265.23645,275.4037,29.519999,1.398,0.356
2022-01-20 16:00:00+00:00,3.148,92.48786,2.048,0.010760307,0.4,0.4,0.0,0.01,69.9,9.255571,21.897945,283.49576,297.4075,24.48,1.348,0.356
2022-01-20 17:00:00+00:00,2.398,95.1307,1.698,-0.6590717,1.2,1.2,0.0,0.01,60.000004,8.287822,19.164717,267.5105,298.00906,17.64,1.348,0.357
2022-01-20 18:00:00+00:00,2.048,95.80146,1.448,-1.1556158,0.5,0.5,0.0,0.01,69.0,9.0,21.470612,286.26028,304.75598,17.28,1.298,0.357
2022-01-20 19:00:00+00:00,1.548,96.47607,1.048,-1.2096632,0.3,0.3,0.0,0.0,63.600002,5.4833565,14.168641,246.80138,297.21603,17.64,1.298,0.357
2022-01-20 20:00:00+00:00,1.648,95.101494,0.94799995,-1.5235925,0.1,0.1,0.0,0.0,60.000004,8.209263,13.584932,217.87505,237.99466,14.4,1.2479999,0.357
2022-01-20 21:00:00+00:00,1.048,94.73474,0.29799998,-2.678511,0.6,0.3,0.21000001,0.0,100.0,11.298495,23.006226,300.65057,290.13638,23.039999,1.2479999,0.358
2022-01-20 22:00:00+00:00,0.748,96.10482,0.19799998,-2.6590495,0.4,0.099999994,0.21000001,0.0,79.5,9.0,18.218275,286.26028,307.77576,24.84,1.2479999,0.358
2022-01-20 23:00:00+00:00,0.29799998,91.311485,-0.95199996,-3.2318306,0.0,0.0,0.0,0.0,71.4,8.654986,19.64228,286.92758,311.2846,18.0,1.2479999,0.359
2022-01-21 00:00:00+00:00,0.798,82.14373,-1.902,-2.4830697,0.0,0.0,0.0,0.0,60.000004,6.0347,13.513193,287.3541,311.7602,20.519999,1.7479999,0.359
2022-01-21 01:00:00+00:00,0.44799998,82.705536,-2.152,-2.738551,0.0,0.0,0.0,0.0,60.000004,5.1544156,11.792404,257.90524,301.26367,13.32,1.7980001,0.359
2022-01-21 02:00:00+00:00,0.44799998,79.11351,-2.7519999,-3.0998294,0.0,0.0,0.0,0.0,60.000004,7.0911775,13.358861,246.0375,284.03625,13.679999,1.848,0.359
2022-01-21 03:00:00+00:00,0.398,78.52065,-2.902,-3.2584865,0.0,0.0,0.0,0.0,45.300003,7.7043357,13.493999,232.59457,260.78903,14.04,1.848,0.36
2022-01-21 04:00:00+00:00,-0.75200003,84.72826,-3.0019999,-4.6527877,0.0,0.0,0.0,0.0,85.5,9.290511,21.068459,234.46223,250.0168,17.64,1.848,0.36
2022-01-21 05:00:00+00:00,-0.45199996,82.281624,-3.102,-4.6413584,0.0,0.0,0.0,0.01,60.0,11.183201,23.795427,236.82147,252.38733,21.24,1.848,0.36
2022-01-21 06:00:00+00:00,-0.60200006,80.44127,-3.552,-5.054562,0.0,0.0,0.0,0.01,57.6,12.605142,27.645092,268.36346,278.23553,24.119999,1.7980001,0.36
2022-01-21 07:00:00+00:00,0.248,78.20564,-3.102,-4.8050294,0.0,0.0,0.0,0.01,61.500004,17.106628,30.216421,278.47107,285.1953,32.399998,1.7980001,0.36
2022-01-21 08:00:00+00:00,1.098,80.09388,-1.9519999,-3.6511467,0.0,0.0,0.0,0.01,46.2,16.055353,27.811018,289.6539,291.25058,35.28,1.7980001,0.36
2022-01-21 09:00:00+00:00,1.448,71.46456,-3.152,-4.235129,0.0,0.0,0.0,0.0,53.7,21.385939,31.037344,306.09836,307.93332,41.399998,1.7479999,0.36
2022-01-21 10:00:00+00:00,1.848,63.96432,-4.252,-3.894385,0.1,0.0,0.07,0.0,33.0,20.88,29.546328,316.3971,316.9749,46.8,1.7479999,0.361
2022-01-21 11:00:00+00:00,2.098,58.7105,-5.152,-3.784453,0.0,0.0,0.0,0.0,54.0,21.142147,29.568253,317.07004,317.96103,46.8,1.7980001,0.36
2022-01-21 12:00:00+00:00,1.7479999,47.274323,-8.302,-5.0395613,0.1,0.0,0.07,0.0,15.6,25.212852,35.9153,316.73566,317.0309,44.28,2.098,0.36
2022-01-21 13:00:00+00:00,1.7980001,43.739048,-9.252001,-5.018129,0.0,0.0,0.0,0.0,100.0,24.850431,35.647274,321.4698,321.97272,49.32,2.198,0.36
2022-01-21 14:00:00+00:00,1.698,44.225777,-9.202001,-4.958544,0.0,0.0,0.0,0.0,100.0,23.78453,34.802895,320.52756,320.8774,48.6,2.298,0.36
2022-01-21 15:00:00+00:00,1.048,53.295383,-7.402,-4.43067,0.0,0.0,0.0,0.0,100.0,16.800856,27.238943,315.0001,315.53537,47.16,2.398,0.36
2022-01-21 16:00:00+00:00,0.94799995,55.572716,-6.952,-3.9743114,0.0,0.0,0.0,0.0,47.1,13.281023,22.682856,302.82855,305.9606,32.039997,2.398,0.36
2022-01-21 17:00:00+00:00,-0.352,62.714672,-6.6019998,-5.0413537,0.0,0.0,0.0,0.0,85.8,11.91812,24.766848,295.01685,302.53503,25.919998,2.398,0.36
2022-01-21 18:00:00+00:00,-0.802,65.805046,-6.402,-5.3743334,0.0,0.0,0.0,0.0,22.5,11.252519,24.36325,277.3523,288.9705,23.759998,2.398,0.36
2022-01-21 19:00:00+00:00,-1.5019999,70.06418,-6.252,-6.150775,0.0,0.0,0.0,0.0,0.0,11.879999,26.693459,270.0,280.09744,23.4,2.348,0.36
2022-01-21 20:00:00+00:00,-1.7019999,67.90792,-6.8519998,-6.6759825,0.0,0.0,0.0,0.0,59.4,13.698934,28.410364,266.98727,278.74606,27.0,2.298,0.36
2022-01-21 21:00:00+00:00,-1.7019999,62.14155,-8.002001,-6.9395237,0.0,0.0,0.0,0.0,21.900002,14.764389,28.551426,271.39716,283.86105,28.44,2.248,0.36
2022-01-21 22:00:00+00:00,-2.152,61.30911,-8.602,-7.5002036,0.0,0.0,0.0,0.0,100.0,15.158522,29.723444,274.08554,281.1738,29.88,2.198,0.361
2022-01-21 23:00:00+00:00,-1.352,56.466988,-8.902,-7.192171,0.0,0.0,0.07,0.01,71.7,18.35647,32.048088,281.3099,284.97293,34.2,2.148,0.361
2022-01-22 00:00:00+00:00,-1.4519999,61.723904,-7.8519998,-7.324458,0.1,0.0,0.07,0.01,61.8,19.211996,32.241615,282.99463,286.2091,37.8,2.148,0.361
2022-01-22 01:00:00+00:00,-1.7019999,67.38825,-6.952,-7.3551545,0.1,0.0,0.07,0.01,65.4,18.289274,31.608328,280.20392,284.5111,37.079998,2.148,0.361
2022-01-22 02:00:00+00:00,-1.7519999,70.280464,-6.452,-7.243329,0.0,0.0,0.0,0.01,16.2,17.518356,31.353085,279.46225,285.31287,35.64,2.148,0.361
2022-01-22 03:00:00+00:00,-1.852,73.836075,-5.902,-7.2789183,0.0,0.0,0.0,0.01,8.400001,17.462784,31.956972,278.29706,284.34937,34.2,2.098,0.361
2022-01-22 04:00:00+00:00,-2.052,76.66231,-5.6019998,-7.2160497,0.0,0.0,0.0,0.01,30.6,15.876775,30.317043,266.09958,274.08554,33.839996,2.098,0.361
2022-01-22 05:00:00+00:00,-2.202,76.05567,-5.8519998,-7.0968313,0.0,0.0,0.0,0.01,56.4,13.849476,28.082308,261.02747,269.2655,30.239998,2.048,0.361
2022-01-22 06:00:00+00:00,-1.7519999,70.82014,-6.3519998,-6.804571,0.0,0.0,0.0,0.01,100.0,14.578888,27.887802,249.77505,258.83514,27.359999,1.9979999,0.361
2022-01-22 07:00:00+00:00,-0.95199996,71.524055,-5.452,-6.67761,0.1,0.0,0.07,0.01,100.0,19.839235,36.06474,258.4862,266.56644,32.760002,1.9979999,0.361
2022-01-22 08:00:00+00:00,-1.0020001,75.976494,-4.702,-6.2280664,0.5,0.0,0.35,0.01,100.0,16.981165,31.32207,265.13556,270.6585,36.0,1.948,0.361
2022-01-22 09:00:00+00:00,-0.95199996,82.214935,-3.6019998,-5.7140822,0.8,0.0,0.56,0.02,100.0,14.685176,28.47643,258.6901,267.10147,32.760002,1.898,0.361
2022-01-22 10:00:00+00:00,-0.50200003,82.889435,-3.052,-4.962326,0.8,0.0,0.56,0.02,100.0,13.084402,20.957443,262.09293,265.07297,29.88,1.898,0.36
2022-01-22 11:00:00+00:00,-0.25200003,84.472984,-2.552,-4.531866,0.5,0.0,0.35,0.03,100.0,12.287555,18.888851,275.04236,277.66672,27.359999,1.848,0.36
2022-01-22 12:00:00+00:00,1.2479999,83.418076,-1.2520001,-3.6779954,0.1,0.0,0.07,0.03,100.0,17.935081,26.496098,321.51978,323.2857,26.64,1.948,0.36
2022-01-22 13:00:00+00:00,1.7980001,76.45633,-1.902,-3.7863014,0.4,0.0,0.28,0.03,66.3,21.829777,31.70658,346.65125,347.54175,43.56,1.948,0.36
2022-01-22 14:00:00+00:00,1.598,76.704926,-2.052,-3.252392,0.0,0.0,0.0,0.03,15.9,16.65754,25.6233,353.79663,355.9718,41.039997,1.948,0.36
2022-01-22 15:00:00+00:00,0.498,81.49933,-2.302,-3.6012025,0.0,0.0,0.0,0.03,18.0,11.27553,21.398056,343.3007,347.36664,32.039997,1.948,0.36
2022-01-22 16:00:00+00:00,-1.552,87.5281,-3.352,-5.107157,0.0,0.0,0.0,0.03,23.4,6.6185193,17.935081,337.6198,349.59235,21.96,1.948,0.36
2022-01-22 17:00:00+00:00,-2.402,88.10417,-4.1019998,-6.011555,0.0,0.0,0.0,0.03,27.0,6.3690495,15.141414,312.70938,341.99573,13.679999,1.948,0.36
2022-01-22 18:00:00+00:00,-1.852,87.82655,-3.6019998,-5.751182,0.2,0.0,0.14,0.03,100.0,8.766573,20.12461,289.1791,312.82523,16.199999,1.898,0.36
2022-01-22 19:00:00+00:00,-1.102,75.9591,-4.802,-6.201995,0.0,0.0,0.0,0.03,58.199997,16.039202,28.056913,315.90927,326.5138,30.239998,1.898,0.36
2022-01-22 20:00:00+00:00,-2.0019999,73.52696,-6.1019998,-6.834851,0.0,0.0,0.0,0.03,20.699999,13.246826,25.071098,317.2026,327.90744,30.239998,1.848,0.36
2022-01-22 21:00:00+00:00,-3.302,78.52731,-6.502,-7.9532146,0.0,0.0,0.0,0.03,0.0,11.720751,24.57511,312.5104,328.17258,25.199999,1.7980001,0.36
2022-01-22 22:00:00+00:00,-3.902,79.341324,-6.952,-8.536997,0.0,0.0,0.0,0.03,0.0,11.304229,23.770906,307.23492,324.86572,22.68,1.7980001,0.36
2022-01-22 23:00:00+00:00,-4.402,81.118126,-7.152,-8.840847,0.0,0.0,0.0,0.03,0.0,9.826088,21.479664,298.4428,320.44037,21.24,1.7479999,0.36
2022-01-23 00:00:00+00:00,-4.952,85.533875,-7.002,-8.942461,0.0,0.0,0.0,0.03,0.0,6.849467,16.575644,273.01273,304.3804,18.72,1.948,0.36
2022-01-23 01:00:00+00:00,-4.002,84.02125,-6.302,-8.345333,0.0,0.0,0.0,0.03,0.0,9.746631,18.899143,265.76367,287.74475,18.0,1.898,0.36
2022-01-23 02:00:00+00:00,-3.9520001,84.34892,-6.202,-8.386251,0.0,0.0,0.0,0.03,5.3999996,10.440001,21.398056,270.0,282.63336,19.44,1.898,0.36
2022-01-23 03:00:00+00:00,-4.052,85.63485,-6.1019998,-8.427269,0.0,0.0,0.0,0.03,6.2999997,10.105681,21.41319,274.08554,286.60706,19.44,1.848,0.36
2022-01-23 04:00:00+00:00,-4.152,86.279785,-6.1019998,-8.527295,0.0,0.0,0.0,0.03,1.8,10.105681,21.41319,274.08554,286.60706,19.8,1.7980001,0.36
2022-01-23 05:00:00+00:00,-4.252,87.59567,-6.002,-8.561726,0.0,0.0,0.0,0.03,2.6999998,9.726665,21.068459,272.12103,286.88687,19.08,1.7479999,0.36
2022-01-23 06:00:00+00:00,-4.402,88.92724,-5.952,-8.759044,0.0,0.0,0.0,0.03,33.3,10.086427,21.175835,272.04535,287.81897,19.44,1.698,0.36
2022-01-23 07:00:00+00:00,-3.8519998,87.30223,-5.652,-8.467358,0.0,0.0,0.0,0.03,59.399998,12.074766,22.881958,280.30478,294.14554,21.96,1.648,0.36
2022-01-23 08:00:00+00:00,-2.402,74.86902,-6.252,-7.3893967,0.0,0.0,0.0,0.03,32.399998,14.20062,21.370783,300.46545,302.61923,28.44,1.598,0.36
2022-01-23 09:00:00+00:00,-1.152,64.474464,-7.002,-6.750855,0.0,0.0,0.0,0.03,25.199999,17.884428,24.75638,319.89914,319.1277,36.36,1.598,0.36
2022-01-23 10:00:00+00:00,-0.051999986,57.47999,-7.452,-5.575714,0.0,0.0,0.0,0.03,40.5,17.0763,22.97522,325.30478,324.5666,36.0,1.548,0.36
2022-01-23 11:00:00+00:00,0.998,50.471092,-8.152,-4.7207546,0.0,0.0,0.0,0.03,7.2,17.974781,24.162947,327.26477,326.54666,37.079998,1.548,0.36
2022-01-23 12:00:00+00:00,0.29799998,54.968792,-7.702,-5.1356764,0.0,0.0,0.0,0.03,27.9,16.299694,21.897945,316.7899,316.33215,37.079998,1.4979999,0.36
2022-01-23 13:00:00+00:00,1.048,50.09505,-8.202001,-4.40704,0.0,0.0,0.0,0.03,4.5,16.135872,22.26477,321.34018,320.90613,34.2,1.448,0.36
2022-01-23 14:00:00+00:00,0.898,51.23163,-8.052,-4.1265717,0.0,0.0,0.0,0.03,0.0,13.276144,18.626305,319.39877,318.91833,32.760002,1.448,0.359
2022-01-23 15:00:00+00:00,-0.352,58.973427,-7.402,-4.496934,0.0,0.0,0.0,0.03,0.0,7.653705,16.563911,311.18582,317.64258,25.56,1.448,0.359
2022-01-23 16:00:00+00:00,-2.652,72.563126,-6.902,-6.641798,0.0,0.0,0.0,0.03,0.0,6.9153743,19.296135,308.65982,323.34378,14.759999,1.448,0.359
2022-01-23 17:00:00+00:00,-3.5019999,77.89546,-6.802,-7.4417768,0.0,0.0,0.0,0.03,12.299999,6.638072,18.25026,319.39877,337.98865,14.04,1.398,0.359
2022-01-23 18:00:00+00:00,-3.402,78.81268,-6.552,-7.339529,0.0,0.0,0.0,0.03,0.0,6.792466,18.709612,302.00534,329.98172,12.959999,1.398,0.359
2022-01-23 19:00:00+00:00,-3.5019999,81.55716,-6.202,-7.6615467,0.0,0.0,0.0,0.03,0.0,8.557102,20.188908,292.24908,320.0637,15.84,1.398,0.359
2022-01-23 20:00:00+00:00,-3.8519998,83.719475,-6.202,-7.8460402,0.0,0.0,0.0,0.03,63.899998,7.42159,19.483284,309.09384,332.48807,16.56,1.348,0.359
2022-01-23 21:00:00+00:00,-3.7519999,81.2108,-6.502,-7.6592503,0.0,0.0,0.0,0.03,24.3,6.618519,16.862455,315.0001,343.8865,15.119999,1.348,0.359
2022-01-23 22:00:00+00:00,-4.3519998,82.0665,-6.952,-8.306629,0.0,0.0,0.0,0.03,12.599999,6.638072,17.227419,319.39877,349.15973,13.679999,1.348,0.359
2022-01-23 23:00:00+00:00,-4.6019998,80.15632,-7.5020003,-8.697591,0.0,0.0,0.0,0.03,9.0,7.24486,18.36353,333.43503,358.8767,15.119999,1.348,0.359
2022-01-24 00:00:00+00:00,-4.402,78.048706,-7.652,-8.611145,0.0,0.0,0.0,0.03,0.0,7.928178,21.758419,2.6025116,16.336123,15.84,1.4979999,0.359
2022-01-24 01:00:00+00:00,-4.252,75.69477,-7.902,-8.806269,0.0,0.0,0.0,0.03,0.0,10.1376915,22.26477,6.1154146,14.036275,19.8,1.4979999,0.359
2022-01-24 02:00:00+00:00,-4.702,75.614525,-8.352,-9.41499,0.0,0.0,0.0,0.03,0.0,10.948973,23.000591,9.462261,17.300613,21.24,1.4979999,0.359
2022-01-24 03:00:00+00:00,-5.002,73.81164,-8.952001,-9.583757,0.0,0.0,0.0,0.03,0.0,9.693296,21.413193,21.801476,26.995766,21.599998,1.4979999,0.359
2022-01-24 04:00:00+00:00,-5.3519998,74.32529,-9.202001,-9.654884,0.0,0.0,0.0,0.03,0.0,7.6367526,18.455048,8.130019,20.556128,19.8,1.4979999,0.359
2022-01-24 05:00:00+00:00,-5.702,75.73123,-9.302,-9.9613,0.0,0.0,0.0,0.03,0.0,7.2805495,17.873556,351.4693,9.272532,15.84,1.4979999,0.359
2022-01-24 06:00:00+00:00,-6.052,77.77701,-9.302,-10.155928,0.0,0.0,0.0,0.03,0.0,6.2145634,16.343367,349.99207,7.59456,15.4800005,1.4979999,0.359
2022-01-24 07:00:00+00:00,-5.6019998,74.86363,-9.352,-9.813507,0.0,0.0,0.0,0.03,0.0,6.924738,14.84318,351.02744,14.036275,14.04,1.4979999,0.359
2022-01-24 08:00:00+00:00,-4.402,64.19865,-10.152,-8.635426,0.0,0.0,0.0,0.03,0.0,6.638072,9.449572,12.528798,17.744766,16.919998,1.4979999,0.359
2022-01-24 09:00:00+00:00,-2.852,54.74049,-10.702001,-7.2665353,0.0,0.0,0.0,0.03,0.0,7.5942073,9.9571085,5.4402504,12.528798,19.8,1.448,0.358
